   UTC,Heat_demand_A,Heat_demand_B,Heat_demand_C,Heat_demand_D,Heat_demand_E,Heat_demand_F,Heat_demand_G,Heat_demand_H,Heat_demand_I,Heat_demand_J
2015-07-26 00:00:00,15870000.000000,21095000.000000,17181000.000000,69558000.000000,15447000.000000,49256000.000000,23607000.000000,11647000.000000,52809000.000000,1582000.000000
2015-07-26 01:00:00,15994000.000000,20943000.000000,17180000.000000,69055000.000000,15385000.000000,48894000.000000,23315000.000000,11997000.000000,52099000.000000,1640000.000000
2015-07-26 02:00:00,16058000.000000,20809000.000000,17197000.000000,68367000.000000,15424000.000000,48292000.000000,23111000.000000,12171000.000000,50800000.000000,1619000.000000
2015-07-26 03:00:00,16153000.000000,20697000.000000,17253000.000000,67727000.000000,15537000.000000,47760000.000000,22808000.000000,12106000.000000,50280000.000000,1692000.000000
2015-07-26 04:00:00,16272000.000000,20685000.000000,17225000.000000,67239000.000000,15563000.000000,47202000.000000,22602000.000000,11922000.000000,50382000.000000,1757000.000000
2015-07-26 05:00:00,16568000.000000,20817000.000000,17304000.000000,66976000.000000,15686000.000000,47447000.000000,22620000.000000,11855000.000000,50373000.000000,1917000.000000
2015-07-26 06:00:00,17211000.000000,21157000.000000,17501000.000000,67147000.000000,15656000.000000,48126000.000000,22582000.000000,11938000.000000,50644000.000000,1944000.000000
2015-07-26 07:00:00,17781000.000000,21529000.000000,17568000.000000,67361000.000000,15597000.000000,48552000.000000,22542000.000000,11938000.000000,50719000.000000,1945000.000000
2015-07-26 08:00:00,18072000.000000,21549000.000000,17732000.000000,67368000.000000,15532000.000000,48848000.000000,22675000.000000,11799000.000000,50965000.000000,1954000.000000
2015-07-26 09:00:00,18345000.000000,21521000.000000,17818000.000000,67489000.000000,15471000.000000,48906000.000000,22741000.000000,11642000.000000,51136000.000000,1966000.000000
2015-07-26 10:00:00,18508000.000000,21465000.000000,17848000.000000,67468000.000000,15518000.000000,49083000.000000,22723000.000000,11609000.000000,51421000.000000,1973000.000000
2015-07-26 11:00:00,18593000.000000,21450000.000000,17901000.000000,67625000.000000,15602000.000000,49034000.000000,22431000.000000,11752000.000000,51172000.000000,1970000.000000
2015-07-26 12:00:00,18586000.000000,21419000.000000,18008000.000000,67745000.000000,15697000.000000,48953000.000000,22275000.000000,11748000.000000,51045000.000000,1984000.000000
2015-07-26 13:00:00,18549000.000000,21391000.000000,17987000.000000,67714000.000000,15776000.000000,48852000.000000,22187000.000000,11787000.000000,50811000.000000,1974000.000000
2015-07-26 14:00:00,18524000.000000,21400000.000000,17954000.000000,67416000.000000,15810000.000000,48713000.000000,22018000.000000,11815000.000000,51122000.000000,1982000.000000
2015-07-26 15:00:00,18448000.000000,21455000.000000,18013000.000000,67224000.000000,15817000.000000,48766000.000000,21888000.000000,11807000.000000,51331000.000000,2000000.000000
2015-07-26 16:00:00,18342000.000000,21530000.000000,18003000.000000,67372000.000000,15811000.000000,49019000.000000,21829000.000000,11720000.000000,51090000.000000,2000000.000000
2015-07-26 17:00:00,18297000.000000,21606000.000000,17963000.000000,67509000.000000,15766000.000000,49149000.000000,21812000.000000,11612000.000000,50610000.000000,1996000.000000
2015-07-26 18:00:00,18266000.000000,21683000.000000,17974000.000000,67773000.000000,15750000.000000,49178000.000000,21959000.000000,11566000.000000,50352000.000000,1989000.000000
2015-07-26 19:00:00,18174000.000000,21702000.000000,18058000.000000,68074000.000000,15723000.000000,49324000.000000,22051000.000000,11453000.000000,50213000.000000,1965000.000000
2015-07-26 20:00:00,17988000.000000,21721000.000000,18090000.000000,68435000.000000,15771000.000000,49809000.000000,22362000.000000,11450000.000000,50775000.000000,1963000.000000
2015-07-26 21:00:00,18196000.000000,21934000.000000,18379000.000000,69174000.000000,15923000.000000,50748000.000000,23034000.000000,11589000.000000,51867000.000000,1996000.000000
2015-07-26 22:00:00,18655000.000000,22195000.000000,18593000.000000,70009000.000000,16152000.000000,51238000.000000,23767000.000000,11581000.000000,52952000.000000,2167000.000000
2015-07-26 23:00:00,19035000.000000,22708000.000000,18775000.000000,71188000.000000,16184000.000000,51588000.000000,24761000.000000,11436000.000000,53468000.000000,2329000.000000
2015-07-27 00:00:00,19331000.000000,23225000.000000,19009000.000000,72656000.000000,16320000.000000,52273000.000000,25534000.000000,11249000.000000,53782000.000000,2280000.000000
2015-07-27 01:00:00,19604000.000000,23626000.000000,19232000.000000,73778000.000000,16335000.000000,52670000.000000,26003000.000000,10940000.000000,54231000.000000,2185000.000000
2015-07-27 02:00:00,19813000.000000,23927000.000000,19411000.000000,74691000.000000,16325000.000000,52961000.000000,26383000.000000,10785000.000000,55229000.000000,2089000.000000
2015-07-27 03:00:00,19955000.000000,24342000.000000,19598000.000000,75399000.000000,16242000.000000,53556000.000000,26679000.000000,10764000.000000,56321000.000000,1998000.000000
2015-07-27 04:00:00,20125000.000000,24528000.000000,19858000.000000,75980000.000000,16200000.000000,53781000.000000,26936000.000000,10867000.000000,55937000.000000,1973000.000000
2015-07-27 05:00:00,20158000.000000,24432000.000000,20140000.000000,76423000.000000,16296000.000000,53636000.000000,27013000.000000,11059000.000000,55781000.000000,1938000.000000
2015-07-27 06:00:00,20113000.000000,24353000.000000,20356000.000000,76717000.000000,16407000.000000,54120000.000000,27385000.000000,11162000.000000,56400000.000000,2046000.000000
2015-07-27 07:00:00,20240000.000000,24229000.000000,20621000.000000,77109000.000000,16497000.000000,54702000.000000,27643000.000000,11259000.000000,56696000.000000,2138000.000000
2015-07-27 08:00:00,20639000.000000,24566000.000000,20903000.000000,77884000.000000,16636000.000000,55788000.000000,28058000.000000,11790000.000000,57223000.000000,2146000.000000
2015-07-27 09:00:00,21067000.000000,24850000.000000,21139000.000000,78427000.000000,16688000.000000,56905000.000000,28434000.000000,12368000.000000,57644000.000000,2215000.000000
2015-07-27 10:00:00,21344000.000000,25100000.000000,21319000.000000,78811000.000000,16719000.000000,57572000.000000,28695000.000000,12600000.000000,57181000.000000,2291000.000000
2015-07-27 11:00:00,21485000.000000,25272000.000000,21436000.000000,78945000.000000,16750000.000000,58295000.000000,29111000.000000,12683000.000000,56971000.000000,2304000.000000
2015-07-27 12:00:00,21467000.000000,25374000.000000,21342000.000000,78612000.000000,16747000.000000,58470000.000000,29141000.000000,12898000.000000,56606000.000000,2305000.000000
2015-07-27 13:00:00,21437000.000000,25430000.000000,21332000.000000,78429000.000000,16743000.000000,58406000.000000,28965000.000000,12969000.000000,56278000.000000,2313000.000000
2015-07-27 14:00:00,21422000.000000,25499000.000000,21315000.000000,78550000.000000,16731000.000000,58335000.000000,29008000.000000,12907000.000000,56058000.000000,2306000.000000
2015-07-27 15:00:00,21415000.000000,25526000.000000,21236000.000000,78642000.000000,16682000.000000,58158000.000000,29005000.000000,12710000.000000,55758000.000000,2293000.000000
2015-07-27 16:00:00,21453000.000000,25508000.000000,21153000.000000,78437000.000000,16627000.000000,57936000.000000,28794000.000000,12570000.000000,55794000.000000,2304000.000000
2015-07-27 17:00:00,21465000.000000,25456000.000000,21115000.000000,78130000.000000,16623000.000000,57976000.000000,28611000.000000,12520000.000000,55774000.000000,2300000.000000
2015-07-27 18:00:00,21464000.000000,25741000.000000,21189000.000000,78297000.000000,16700000.000000,58429000.000000,28575000.000000,12695000.000000,55955000.000000,2348000.000000
2015-07-27 19:00:00,21525000.000000,26468000.000000,21336000.000000,79340000.000000,17027000.000000,59386000.000000,28962000.000000,12846000.000000,55948000.000000,2534000.000000
2015-07-27 20:00:00,21761000.000000,27063000.000000,21401000.000000,80048000.000000,17301000.000000,60750000.000000,29339000.000000,12813000.000000,55432000.000000,2718000.000000
2015-07-27 21:00:00,21693000.000000,26971000.000000,21188000.000000,80271000.000000,17303000.000000,61182000.000000,29232000.000000,12603000.000000,54407000.000000,2793000.000000
2015-07-27 22:00:00,21439000.000000,27132000.000000,21092000.000000,80820000.000000,17292000.000000,62201000.000000,29291000.000000,12386000.000000,53701000.000000,2804000.000000
2015-07-27 23:00:00,21131000.000000,27197000.000000,20917000.000000,80777000.000000,17217000.000000,62956000.000000,29127000.000000,12146000.000000,54209000.000000,2810000.000000
2015-07-28 00:00:00,20864000.000000,27058000.000000,20787000.000000,79981000.000000,17093000.000000,63126000.000000,28676000.000000,11875000.000000,54385000.000000,2865000.000000
2015-07-28 01:00:00,20447000.000000,26697000.000000,20653000.000000,79117000.000000,17066000.000000,62730000.000000,28252000.000000,11614000.000000,54116000.000000,2933000.000000
2015-07-28 02:00:00,19864000.000000,26211000.000000,20465000.000000,78120000.000000,17039000.000000,62063000.000000,27891000.000000,11358000.000000,52694000.000000,3011000.000000
2015-07-28 03:00:00,19452000.000000,25749000.000000,20378000.000000,77430000.000000,17083000.000000,61125000.000000,27695000.000000,11090000.000000,50564000.000000,2951000.000000
2015-07-28 04:00:00,19096000.000000,25442000.000000,20278000.000000,76993000.000000,17097000.000000,60497000.000000,27466000.000000,10828000.000000,49813000.000000,2880000.000000
2015-07-28 05:00:00,18814000.000000,25143000.000000,20230000.000000,77128000.000000,17037000.000000,60302000.000000,27551000.000000,10630000.000000,49888000.000000,2873000.000000
2015-07-28 06:00:00,18613000.000000,24830000.000000,20309000.000000,77353000.000000,17089000.000000,60104000.000000,27436000.000000,10553000.000000,49653000.000000,2895000.000000
2015-07-28 07:00:00,18411000.000000,24647000.000000,20215000.000000,77187000.000000,17132000.000000,59580000.000000,26958000.000000,10305000.000000,49431000.000000,2937000.000000
2015-07-28 08:00:00,17981000.000000,24490000.000000,19996000.000000,76915000.000000,17130000.000000,58405000.000000,26437000.000000,9734000.000000,49973000.000000,2981000.000000
2015-07-28 09:00:00,17549000.000000,24250000.000000,19778000.000000,76577000.000000,17065000.000000,57226000.000000,26004000.000000,9060000.000000,50631000.000000,3020000.000000
2015-07-28 10:00:00,17530000.000000,24318000.000000,19755000.000000,76361000.000000,17049000.000000,56746000.000000,25795000.000000,8811000.000000,51080000.000000,3053000.000000
2015-07-28 11:00:00,17697000.000000,24437000.000000,19856000.000000,76328000.000000,17002000.000000,56685000.000000,25710000.000000,8862000.000000,51596000.000000,3054000.000000
2015-07-28 12:00:00,17960000.000000,24367000.000000,19976000.000000,76525000.000000,16961000.000000,56839000.000000,25836000.000000,8882000.000000,51710000.000000,3055000.000000
2015-07-28 13:00:00,18255000.000000,24346000.000000,20002000.000000,76599000.000000,16942000.000000,57353000.000000,26061000.000000,8986000.000000,51856000.000000,3064000.000000
2015-07-28 14:00:00,18506000.000000,24286000.000000,20068000.000000,76571000.000000,16969000.000000,57826000.000000,26121000.000000,9198000.000000,51788000.000000,3062000.000000
2015-07-28 15:00:00,18732000.000000,24269000.000000,20135000.000000,76412000.000000,16966000.000000,58021000.000000,26112000.000000,9303000.000000,51578000.000000,3065000.000000
2015-07-28 16:00:00,19049000.000000,24339000.000000,20196000.000000,76249000.000000,16962000.000000,58081000.000000,26227000.000000,9318000.000000,51367000.000000,3061000.000000
2015-07-28 17:00:00,19270000.000000,24500000.000000,20279000.000000,76353000.000000,16958000.000000,58032000.000000,26456000.000000,9271000.000000,51463000.000000,3074000.000000
2015-07-28 18:00:00,19344000.000000,24365000.000000,20216000.000000,75979000.000000,16858000.000000,57549000.000000,26410000.000000,9045000.000000,51716000.000000,3043000.000000
2015-07-28 19:00:00,19616000.000000,23833000.000000,20205000.000000,74977000.000000,16646000.000000,56734000.000000,25900000.000000,8847000.000000,51677000.000000,2876000.000000
2015-07-28 20:00:00,19963000.000000,23845000.000000,20408000.000000,74711000.000000,16777000.000000,56014000.000000,25698000.000000,8808000.000000,51433000.000000,2809000.000000
2015-07-28 21:00:00,20421000.000000,24172000.000000,20663000.000000,74895000.000000,17056000.000000,55901000.000000,25662000.000000,8990000.000000,50500000.000000,2717000.000000
2015-07-28 22:00:00,20887000.000000,24565000.000000,20832000.000000,75249000.000000,17255000.000000,55823000.000000,25635000.000000,9203000.000000,49385000.000000,2697000.000000
2015-07-28 23:00:00,21445000.000000,25076000.000000,21086000.000000,75661000.000000,17508000.000000,55718000.000000,25646000.000000,9627000.000000,47971000.000000,2699000.000000
2015-07-29 00:00:00,21764000.000000,25428000.000000,21264000.000000,76226000.000000,17666000.000000,55869000.000000,25848000.000000,9887000.000000,46824000.000000,2682000.000000
2015-07-29 01:00:00,21988000.000000,25812000.000000,21340000.000000,76471000.000000,17724000.000000,56453000.000000,26112000.000000,10108000.000000,45889000.000000,2692000.000000
2015-07-29 02:00:00,22317000.000000,26250000.000000,21391000.000000,76769000.000000,17763000.000000,56991000.000000,26484000.000000,10289000.000000,45973000.000000,2663000.000000
2015-07-29 03:00:00,22821000.000000,26642000.000000,21536000.000000,77816000.000000,17843000.000000,58026000.000000,26987000.000000,10686000.000000,46461000.000000,2681000.000000
2015-07-29 04:00:00,22954000.000000,26801000.000000,21525000.000000,78207000.000000,17872000.000000,59016000.000000,27569000.000000,10859000.000000,46646000.000000,2655000.000000
2015-07-29 05:00:00,22939000.000000,27090000.000000,21387000.000000,78140000.000000,17932000.000000,59552000.000000,27958000.000000,10854000.000000,46119000.000000,2566000.000000
2015-07-29 06:00:00,22745000.000000,27499000.000000,21167000.000000,77449000.000000,17863000.000000,59389000.000000,28167000.000000,10677000.000000,45773000.000000,2448000.000000
2015-07-29 07:00:00,22492000.000000,27794000.000000,21108000.000000,77277000.000000,17839000.000000,59406000.000000,28581000.000000,10662000.000000,45275000.000000,2353000.000000
2015-07-29 08:00:00,22285000.000000,28192000.000000,21063000.000000,77477000.000000,17862000.000000,59690000.000000,28970000.000000,10745000.000000,44080000.000000,2357000.000000
2015-07-29 09:00:00,22317000.000000,28790000.000000,21157000.000000,77661000.000000,17945000.000000,60555000.000000,29246000.000000,11004000.000000,43411000.000000,2254000.000000
2015-07-29 10:00:00,22197000.000000,29060000.000000,21105000.000000,77849000.000000,18002000.000000,61100000.000000,29501000.000000,11225000.000000,43458000.000000,2248000.000000
2015-07-29 11:00:00,21960000.000000,29098000.000000,20904000.000000,77714000.000000,18017000.000000,60989000.000000,29457000.000000,11277000.000000,43658000.000000,2236000.000000
2015-07-29 12:00:00,21752000.000000,29149000.000000,20757000.000000,77789000.000000,18085000.000000,60937000.000000,29428000.000000,11325000.000000,43964000.000000,2237000.000000
